,Date,Crimes
813,2014-03-24,748.3600081541902
814,2014-03-25,750.31916917709
815,2014-03-26,756.1188022378611
816,2014-03-27,761.0848263833684
817,2014-03-28,760.3411402296617
818,2014-03-29,759.7115449953415
819,2014-03-30,758.5149833518162
820,2014-03-31,755.0706471267603
821,2014-04-01,754.0792543432317
822,2014-04-02,758.7295295476531
823,2014-04-03,759.1992797118696
824,2014-04-04,755.448096219605
825,2014-04-05,757.1003646741565
826,2014-04-06,753.9523432014165
827,2014-04-07,749.6753267344525
828,2014-04-08,750.4791048494722
829,2014-04-09,755.0891299916042
830,2014-04-10,757.1810913044313
831,2014-04-11,754.0966726313017
832,2014-04-12,754.3810731839757
833,2014-04-13,758.1035131033394
834,2014-04-14,757.7429839860321
835,2014-04-15,759.7683526240534
836,2014-04-16,764.7553511970674
837,2014-04-17,766.0026274660656
838,2014-04-18,764.3576977960844
839,2014-04-19,764.5905230016382
840,2014-04-20,765.5354368162207
841,2014-04-21,764.4856055629647
842,2014-04-22,764.3336655416731
843,2014-04-23,764.583252168777
844,2014-04-24,766.8240050737124
845,2014-04-25,768.6931074316366
846,2014-04-26,768.3355002378157
847,2014-04-27,774.4359102131264
848,2014-04-28,775.0490837844418
849,2014-04-29,776.6876712949175
850,2014-04-30,779.1872069582396
851,2014-05-01,781.4988334956467
852,2014-05-02,782.6004892522891
853,2014-05-03,783.7535844526335
854,2014-05-04,785.237740379155
855,2014-05-05,785.9491721216632
856,2014-05-06,787.3435411900451
857,2014-05-07,784.2974699313531
858,2014-05-08,788.840132279311
859,2014-05-09,787.4479603161863
860,2014-05-10,789.4195565018302
861,2014-05-11,791.8399057736144
862,2014-05-12,793.5482796892184
863,2014-05-13,797.1290629459171
864,2014-05-14,802.1806156424673
865,2014-05-15,804.7337199030395
866,2014-05-16,809.0698996579603
867,2014-05-17,810.5507712518809
868,2014-05-18,810.3757276495342
869,2014-05-19,807.0138621486169
870,2014-05-20,807.62986704114
871,2014-05-21,809.5620738861421
872,2014-05-22,810.2017712745314
873,2014-05-23,807.2121678860062
874,2014-05-24,808.5062402319256
875,2014-05-25,809.7621237173954
876,2014-05-26,809.4598518652582
877,2014-05-27,812.0950417902848
878,2014-05-28,815.2986704115447
879,2014-05-29,816.2540034881715
880,2014-05-30,815.2385104985228
881,2014-05-31,817.9850053228676
882,2014-06-01,821.3483884119521
883,2014-06-02,820.9360347912586
884,2014-06-03,821.5456975242765
885,2014-06-04,823.7643661237917
886,2014-06-05,827.945910439631
887,2014-06-06,824.5037939704022
888,2014-06-07,828.2176493238641
889,2014-06-08,830.0502842646329
890,2014-06-09,832.4599424675366
891,2014-06-10,831.9305986545396
892,2014-06-11,834.7541507168739
893,2014-06-12,835.9568053636383
894,2014-06-13,841.3715825952856
895,2014-06-14,843.3156356882208
896,2014-06-15,845.2606627556514
897,2014-06-16,845.6860404539005
898,2014-06-17,848.6562323042257
899,2014-06-18,850.6108179120536
900,2014-06-19,851.9202699947734
901,2014-06-20,854.4435208045313
902,2014-06-21,854.4412557475652
903,2014-06-22,854.4337584090069
904,2014-06-23,853.219959681969
905,2014-06-24,851.0827198803881
906,2014-06-25,851.0475661962728
907,2014-06-26,852.4806677387767
908,2014-06-27,858.2382613422557
909,2014-06-28,859.5985413032968
910,2014-06-29,862.2794627284705
911,2014-06-30,859.4937371174714
912,2014-07-01,858.8537905728158
913,2014-07-02,859.3539831026578
914,2014-07-03,860.9878366440744
915,2014-07-04,861.8189766472456
916,2014-07-05,863.6567079661882
917,2014-07-06,858.4029989354062
918,2014-07-07,850.0435570454428
919,2014-07-08,848.3216154386113
920,2014-07-09,851.5353915150795
921,2014-07-10,853.7001744093694
922,2014-07-11,855.5277809236732
923,2014-07-12,857.4081859158588
924,2014-07-13,858.6839566014917
925,2014-07-14,857.0002038551099
926,2014-07-15,854.4145507259336
927,2014-07-16,854.7555097510532
928,2014-07-17,854.0045527644851
929,2014-07-18,856.5544179935955
930,2014-07-19,854.8659539287244
931,2014-07-20,855.5900020385344
932,2014-07-21,854.0300120047849
933,2014-07-22,851.6384969081803
934,2014-07-23,851.1483385806985
935,2014-07-24,850.9870665247062
936,2014-07-25,853.365308387489
937,2014-07-26,850.532492242163
938,2014-07-27,855.058732927116
939,2014-07-28,853.4052186912331
940,2014-07-29,853.3562481596243
941,2014-07-30,850.9774173820301
942,2014-07-31,852.6411017236915
943,2014-08-01,852.8135178599572
944,2014-08-02,854.2064146413111
945,2014-08-03,854.0990962422534
946,2014-08-04,850.701216335574
947,2014-08-05,846.8526580443332
948,2014-08-06,848.0080636027828
949,2014-08-07,841.2504020475948
950,2014-08-08,841.5398083761639
951,2014-08-09,842.2472762689814
952,2014-08-10,841.758680830806
953,2014-08-11,838.9400439420884
954,2014-08-12,835.7894176538374
955,2014-08-13,834.2676617816772
956,2014-08-14,836.3539378015192
957,2014-08-15,834.3555459919652
958,2014-08-16,833.2634940768594
959,2014-08-17,830.7994065550585
960,2014-08-18,829.7118394527458
961,2014-08-19,828.7695304536743
962,2014-08-20,827.4899544723385
963,2014-08-21,825.6455638859154
964,2014-08-22,823.8176402636362
965,2014-08-23,820.2310131599646
966,2014-08-24,812.6814876893992
967,2014-08-25,804.78325669889
968,2014-08-26,800.0253006862963
969,2014-08-27,803.7187705270628
970,2014-08-28,804.0197059955898
971,2014-08-29,801.2333461686402
972,2014-08-30,796.7644114249314
973,2014-08-31,795.9633513782712
974,2014-09-01,791.0449160796236
975,2014-09-02,787.2652381707244
976,2014-09-03,784.73036761873
977,2014-09-04,785.7443883213507
978,2014-09-05,786.6882828602984
979,2014-09-06,783.5133298602304
980,2014-09-07,782.1333212530138
981,2014-09-08,784.1138191125351
982,2014-09-09,785.6574554349886
983,2014-09-10,789.1100138168318
984,2014-09-11,791.9617658383952
985,2014-09-12,794.0153797367847
986,2014-09-13,795.0388683775238
987,2014-09-14,796.0891299916034
988,2014-09-15,796.9636911368162
989,2014-09-16,794.2019071779497
990,2014-09-17,795.5677138779881
991,2014-09-18,796.3770866837141
992,2014-09-19,797.3926023239327
993,2014-09-20,794.7830754943328
994,2014-09-21,793.4271897438063
995,2014-09-22,788.1609549480013
996,2014-09-23,782.6424834084421
997,2014-09-24,784.3173571315162
998,2014-09-25,785.5668531563412
999,2014-09-26,785.2961335477432
1000,2014-09-27,791.775510204066
1001,2014-09-28,791.6801060046503
1002,2014-09-29,786.5013703594489
1003,2014-09-30,784.4016625517977
1004,2014-10-01,786.6977960995562
1005,2014-10-02,786.6621894040478
1006,2014-10-03,788.4348003352127
1007,2014-10-04,785.379329090111
1008,2014-10-05,785.4958436204515
1009,2014-10-06,781.629436680317
1010,2014-10-07,777.5182676844167
1011,2014-10-08,776.8191125506653
1012,2014-10-09,773.1923486375529
1013,2014-10-10,771.2800742938532
1014,2014-10-11,769.2088609028364
1015,2014-10-12,768.9335205780272
1016,2014-10-13,766.3852635393628
1017,2014-10-14,767.0027180683443
1018,2014-10-15,769.8336089152489
1019,2014-10-16,769.3194636344949
1020,2014-10-17,770.233459421489
1021,2014-10-18,771.9056377267734
1022,2014-10-19,772.9651634238446
1023,2014-10-20,771.2704025006076
1024,2014-10-21,767.1851457564005
1025,2014-10-22,768.9963079571298
1026,2014-10-23,772.7802215225561
1027,2014-10-24,774.9065437495599
1028,2014-10-25,775.2080228317587
1029,2014-10-26,774.4576094588625
1030,2014-10-27,776.5247004462008
1031,2014-10-28,774.6038415365991
1032,2014-10-29,773.3196674896219
1033,2014-10-30,772.8040046207007
1034,2014-10-31,769.1777390201212
1035,2014-11-01,764.8272667557438
1036,2014-11-02,767.1696754173215
1037,2014-11-03,763.7175926974412
1038,2014-11-04,754.9910530249684
1039,2014-11-05,747.1136605585482
1040,2014-11-06,739.5064893881934
1041,2014-11-07,732.8501891322422
1042,2014-11-08,723.3954336451419
1043,2014-11-09,716.2056218713759
1044,2014-11-10,707.3250356746331
1045,2014-11-11,702.0269541778838
1046,2014-11-12,702.1387573897343
1047,2014-11-13,698.4303834741304
1048,2014-11-14,693.8434619130533
1049,2014-11-15,687.3930779858977
1050,2014-11-16,684.3661464585698
1051,2014-11-17,677.2614328750234
1052,2014-11-18,670.8180706244628
1053,2014-11-19,669.9621735486514
1054,2014-11-20,667.2186459489324
1055,2014-11-21,665.2677976850985
1056,2014-11-22,663.2110127069565
1057,2014-11-23,662.5309293528601
1058,2014-11-24,660.0972841966845
1059,2014-11-25,658.7987043874023
1060,2014-11-26,662.1158123626678
1061,2014-11-27,667.7671294932934
1062,2014-11-28,668.5976352805142
1063,2014-11-29,673.7670615415844
1064,2014-11-30,682.2532333688056
1065,2014-12-01,683.86781127544
1066,2014-12-02,680.6959614034157
1067,2014-12-03,683.5150739540964
1068,2014-12-04,684.3781059593513
1069,2014-12-05,686.575641577372
1070,2014-12-06,690.9733855806337
1071,2014-12-07,680.0019705995471
1072,2014-12-08,678.1737751704319
1073,2014-12-09,678.5197399714468
1074,2014-12-10,685.2402319418197
1075,2014-12-11,691.3381503544678
1076,2014-12-12,695.0766042265825
1077,2014-12-13,697.0669550839065
1078,2014-12-14,698.4431583954198
1079,2014-12-15,694.9595460825702
1080,2014-12-16,689.3798953543544
1081,2014-12-17,686.5277129719676
1082,2014-12-18,685.2093818659404
1083,2014-12-19,682.6175224806767
1084,2014-12-20,675.1309655937713
1085,2014-12-21,667.4851299010038
1086,2014-12-22,662.2811388706294
1087,2014-12-23,649.3313778341396
1088,2014-12-24,641.6615551881002
1089,2014-12-25,636.8623977892918
1090,2014-12-26,630.9036218260763
1091,2014-12-27,629.4839294208124
1092,2014-12-28,624.5376339214807
1093,2014-12-29,621.7630976918946
1094,2014-12-30,619.5802622935843
1095,2014-12-31,624.5296382703901
1096,2015-01-01,625.3466443180922
1097,2015-01-02,623.5260594803835
1098,2015-01-03,625.6765498652168
1099,2015-01-04,624.6526308636539
1100,2015-01-05,625.8402455321627
1101,2015-01-06,626.8852748646503
1102,2015-01-07,633.1884300890042
1103,2015-01-08,642.23022039003
1104,2015-01-09,647.9135654261576
1105,2015-01-10,651.7211035357409
1106,2015-01-11,653.5649505084923
1107,2015-01-12,654.2691340687088
1108,2015-01-13,653.850959251612
1109,2015-01-14,658.6645903644345
1110,2015-01-15,663.2585789032462
1111,2015-01-16,664.8437337198899
1112,2015-01-17,666.8739495798186
1113,2015-01-18,669.4675304083765
1114,2015-01-19,668.1457337651908
1115,2015-01-20,662.9901470021839
1116,2015-01-21,663.6977507984195
1117,2015-01-22,667.1034904527716
1118,2015-01-23,666.0818818093142
1119,2015-01-24,668.5938299848108
1120,2015-01-25,668.3364515617435
1121,2015-01-26,662.0952003442756
1122,2015-01-27,670.2349090579495
1123,2015-01-28,670.7903010260575
1124,2015-01-29,671.243720129548
1125,2015-01-30,665.6565267616347
1126,2015-01-31,661.1743187841043
1127,2015-02-01,656.6542390540991
1128,2015-02-02,646.5264898412066
1129,2015-02-03,637.1150648938693
1130,2015-02-04,625.7178418537102
1131,2015-02-05,618.4524677795524
1132,2015-02-06,612.2002536863681
1133,2015-02-07,606.6368887177392
1134,2015-02-08,599.1731409544831
1135,2015-02-09,590.9047543545604
1136,2015-02-10,586.3642438107202
1137,2015-02-11,583.1504903848216
1138,2015-02-12,578.8688079005071
1139,2015-02-13,573.5248363496229
1140,2015-02-14,569.8883100409861
1141,2015-02-15,569.8763958413441
1142,2015-02-16,568.1306031846589
1143,2015-02-17,568.6353937801423
1144,2015-02-18,573.1707399940997
1145,2015-02-19,577.8117058143897
1146,2015-02-20,582.6778182971186
1147,2015-02-21,588.3909488323515
1148,2015-02-22,594.2675485288337
1149,2015-02-23,598.3646968221133
1150,2015-02-24,607.3962037645126
1151,2015-02-25,618.4450383927033
1152,2015-02-26,629.1615665133852
1153,2015-02-27,635.0218124985718
1154,2015-02-28,635.9186618043317
1155,2015-03-01,638.6104555029432
1156,2015-03-02,641.925615529218
1157,2015-03-03,646.676504564077
1158,2015-03-04,655.9808602686227
1159,2015-03-05,662.3304491607831
1160,2015-03-06,667.7663140727857
1161,2015-03-07,667.6759836009742
1162,2015-03-08,671.7992253505042
1163,2015-03-09,678.0845772271038
1164,2015-03-10,684.8364175858886
1165,2015-03-11,692.6242043987269
1166,2015-03-12,699.1194364538129
1167,2015-03-13,705.5897075811317
1168,2015-03-14,708.5808965095332
1169,2015-03-15,713.6827561213022
1170,2015-03-16,713.5413486149034
1171,2015-03-17,710.9662959523291
1172,2015-03-18,711.953770187306
1173,2015-03-19,714.4226596298755
1174,2015-03-20,714.1428344922732
1175,2015-03-21,712.375274638143
1176,2015-03-22,715.2287934041399
1177,2015-03-23,712.9778477428566
1178,2015-03-24,709.2334367709207
1179,2015-03-25,710.4583795782323
1180,2015-03-26,707.2396883281474
1181,2015-03-27,711.466284627044
1182,2015-03-28,712.5628666560821
1183,2015-03-29,711.2043307889052
1184,2015-03-30,706.3867811275314
1185,2015-03-31,704.307232326879
1186,2015-04-01,704.1363790799198
1187,2015-04-02,703.494643140261
1188,2015-04-03,700.4601916238055
1189,2015-04-04,698.8601327323244
1190,2015-04-05,701.1312374006067
1191,2015-04-06,696.2103558404356
1192,2015-04-07,699.0166255181178
1193,2015-04-08,702.2372420666239
1194,2015-04-09,704.8212190536451
1195,2015-04-10,709.518947201508
1196,2015-04-11,713.5168859996688
1197,2015-04-12,713.0596389499054
1198,2015-04-13,713.2246710004616
1199,2015-04-14,717.8390450519688
1200,2015-04-15,722.7214885954238
1201,2015-04-16,725.3035402840237
1202,2015-04-17,726.3306530159089
1203,2015-04-18,724.8048200412096
1204,2015-04-19,724.4844503839128
1205,2015-04-20,724.976669913234
1206,2015-04-21,722.9337470837248
1207,2015-04-22,723.8868830550945
1208,2015-04-23,725.4281863688727
1209,2015-04-24,726.6616684409468
1210,2015-04-25,729.6235475322059
1211,2015-04-26,731.1659154227584
1212,2015-04-27,736.7867448866192
1213,2015-04-28,741.2567442071021
1214,2015-04-29,746.5234546648701
1215,2015-04-30,750.23878230536
1216,2015-05-01,751.2858954902565
1217,2015-05-02,753.0701941153669
1218,2015-05-03,750.4224557747478
1219,2015-05-04,749.0292192348488
1220,2015-05-05,749.3592606853913
1221,2015-05-06,752.4757752157317
1222,2015-05-07,748.5248363496192
1223,2015-05-08,750.9650954721361
1224,2015-05-09,752.1324605313673
1225,2015-05-10,755.7529955378226
1226,2015-05-11,758.4689573942634
1227,2015-05-12,758.8442093818509
1228,2015-05-13,762.6379079933708
1229,2015-05-14,767.4039276087642
1230,2015-05-15,768.4786291875088
1231,2015-05-16,768.980158100961
1232,2015-05-17,766.6442728034457
1233,2015-05-18,764.0185734671076
1234,2015-05-19,763.2829962173396
1235,2015-05-20,764.0150399782402
1236,2015-05-21,764.5782237423119
1237,2015-05-22,762.2179211307013
1238,2015-05-23,763.461482706275
1239,2015-05-24,763.004666017335
1240,2015-05-25,763.6054950281849
1241,2015-05-26,761.2029038030155
1242,2015-05-27,765.9848920700204
1243,2015-05-28,764.2625201023653
1244,2015-05-29,765.5064214364838
1245,2015-05-30,767.420689030314
1246,2015-05-31,765.0999569639024
1247,2015-06-01,763.873451267284
1248,2015-06-02,766.777073093373
1249,2015-06-03,767.2904029536189
1250,2015-06-04,765.6463566558547
1251,2015-06-05,765.2690887675673
1252,2015-06-06,761.8247072413719
1253,2015-06-07,761.7290085845507
1254,2015-06-08,761.4810527984628
1255,2015-06-09,758.9250266144043
1256,2015-06-10,757.1594826609739
1257,2015-06-11,762.3137783415102
1258,2015-06-12,768.0242587600926
1259,2015-06-13,770.7453169947071
1260,2015-06-14,772.6075109288845
1261,2015-06-15,772.4792634034593
1262,2015-06-16,770.9322521461262
1263,2015-06-17,771.8678565765775
1264,2015-06-18,773.1242610251494
1265,2015-06-19,772.8512310584457
1266,2015-06-20,770.4313574486245
1267,2015-06-21,772.9450270674154
1268,2015-06-22,769.6432761783805
1269,2015-06-23,769.8001766744283
1270,2015-06-24,771.3491358807521
1271,2015-06-25,769.3811184851146
1272,2015-06-26,765.5806926544051
1273,2015-06-27,769.4206210786049
1274,2015-06-28,768.4800108722582
1275,2015-06-29,766.3111508754292
1276,2015-06-30,764.0104419125988
1277,2015-07-01,764.559310516644
1278,2015-07-02,763.6288930666454
1279,2015-07-03,764.1420870234734
1280,2015-07-04,762.6327210129184
1281,2015-07-05,761.8899861831374
1282,2015-07-06,762.5082108314872
1283,2015-07-07,757.6144873043406
1284,2015-07-08,759.8649799542309
1285,2015-07-09,764.5216426192967
1286,2015-07-10,767.7144442682579
1287,2015-07-11,768.7126548732548
1288,2015-07-12,772.0429681306332
1289,2015-07-13,771.0379170535986
1290,2015-07-14,771.2566989059621
1291,2015-07-15,774.7769371899551
1292,2015-07-16,776.1372171509959
1293,2015-07-17,778.5550295589779
1294,2015-07-18,781.7270379849898
1295,2015-07-19,782.4083444698479
1296,2015-07-20,782.3080250968156
1297,2015-07-21,783.3226347142474
1298,2015-07-22,783.207456567517
1299,2015-07-23,784.9904641101568
1300,2015-07-24,788.0003171079597
1301,2015-07-25,788.6057668350202
1302,2015-07-26,787.6879884028928
1303,2015-07-27,789.6417132890734
1304,2015-07-28,789.4719019683189
1305,2015-07-29,790.9632834265624
1306,2015-07-30,796.9675643842284
1307,2015-07-31,803.6112482728784
1308,2015-08-01,805.5288681510178
1309,2015-08-02,806.1181227207704
1310,2015-08-03,805.4721284740152
1311,2015-08-04,804.3371990305396
1312,2015-08-05,803.3154771342339
1313,2015-08-06,805.4475299553623
1314,2015-08-07,802.9009490588527
1315,2015-08-08,803.4894335092367
1316,2015-08-09,799.7796552583138
1317,2015-08-10,800.1358354662461
1318,2015-08-11,797.954812113509
1319,2015-08-12,798.4887992932862
1320,2015-08-13,797.8799293302069
1321,2015-08-14,799.2078869283404
1322,2015-08-15,800.493850370321
1323,2015-08-16,802.3882534145573
1324,2015-08-17,802.4745067838296
1325,2015-08-18,802.0200910552742
1326,2015-08-19,802.8768715033024
1327,2015-08-20,801.3456703435933
1328,2015-08-21,798.661419284679
1329,2015-08-22,798.2174454687379
1330,2015-08-23,796.9491947722328
1331,2015-08-24,793.092844685028
1332,2015-08-25,789.524338037086
1333,2015-08-26,785.3876644997466
1334,2015-08-27,790.6635937393669
1335,2015-08-28,789.9055471244943
1336,2015-08-29,784.944574056022
1337,2015-08-30,784.0913723980002
1338,2015-08-31,780.4291150422277
1339,2015-09-01,778.4993997598885
1340,2015-09-02,777.5190151532156
1341,2015-09-03,778.5650184601989
1342,2015-09-04,778.7565743278287
1343,2015-09-05,779.8903712428211
1344,2015-09-06,775.2848309134821
1345,2015-09-07,771.8324537361962
1346,2015-09-08,771.4161589163814
1347,2015-09-09,772.6863802124469
1348,2015-09-10,771.3819112550527
1349,2015-09-11,771.7006047701947
1350,2015-09-12,769.1849192507038
1351,2015-09-13,767.4575415071535
1352,2015-09-14,763.7021450089317
1353,2015-09-15,763.3826134227124
1354,2015-09-16,763.6379759450799
1355,2015-09-17,764.1489048449415
1356,2015-09-18,763.3536659946845
1357,2015-09-19,759.4244943260173
1358,2015-09-20,755.5040204760999
1359,2015-09-21,754.4509501913823
1360,2015-09-22,753.3845160705642
1361,2015-09-23,754.1127998369009
1362,2015-09-24,750.2648984121802
1363,2015-09-25,747.9812226777356
1364,2015-09-26,743.9625812589037
1365,2015-09-27,746.0357652494813
1366,2015-09-28,745.2540714398818
1367,2015-09-29,747.7309338829723
1368,2015-09-30,749.8827153502762
1369,2015-10-01,749.1540238736856
1370,2015-10-02,753.9303721488444
1371,2015-10-03,757.3617069469146
1372,2015-10-04,758.2148180026577
1373,2015-10-05,755.3881628122797
1374,2015-10-06,752.2539581870335
1375,2015-10-07,743.0981675688996
1376,2015-10-08,740.5327866995708
1377,2015-10-09,739.2136401730355
1378,2015-10-10,738.3682756121169
1379,2015-10-11,739.52413418196
1380,2015-10-12,739.7277175020805
1381,2015-10-13,739.8872001630695
1382,2015-10-14,741.5357539241966
1383,2015-10-15,743.711998006735
1384,2015-10-16,747.51541371264
1385,2015-10-17,747.3604611655835
1386,2015-10-18,747.9485379057135
1387,2015-10-19,750.6687580692504
1388,2015-10-20,749.2151124600634
1389,2015-10-21,749.7049536795702
1390,2015-10-22,749.4719019683196
1391,2015-10-23,751.838184330321
1392,2015-10-24,752.2404810980846
1393,2015-10-25,749.2459398853732
1394,2015-10-26,745.5699562843856
1395,2015-10-27,752.089152642174
1396,2015-10-28,756.4403044236412
1397,2015-10-29,753.6617363926553
1398,2015-10-30,749.9072232666501
1399,2015-10-31,747.8944030442216
1400,2015-11-01,746.3695440440179
1401,2015-11-02,742.6027996103953
1402,2015-11-03,736.3751387347246
1403,2015-11-04,734.0181204557148
1404,2015-11-05,728.0590273845244
1405,2015-11-06,719.9736800380388
1406,2015-11-07,713.1983283879448
1407,2015-11-08,706.880971256413
1408,2015-11-09,701.8387279439938
1409,2015-11-10,698.2445128994855
1410,2015-11-11,693.4869419465764
1411,2015-11-12,687.8532469591474
1412,2015-11-13,680.1944324899636
1413,2015-11-14,677.096287571619
1414,2015-11-15,674.1568551948949
1415,2015-11-16,670.5513148655555
1416,2015-11-17,667.0048019207551
1417,2015-11-18,666.9370087657574
1418,2015-11-19,664.2576502298901
1419,2015-11-20,659.8434392624845
1420,2015-11-21,659.6719291490051
1421,2015-11-22,655.5584724455689
1422,2015-11-23,654.5790391628219
1423,2015-11-24,652.2769711658118
1424,2015-11-25,652.3786948741632
1425,2015-11-26,652.3816847493586
1426,2015-11-27,658.8509592516122
1427,2015-11-28,659.5924483000615
1428,2015-11-29,662.2923282520424
1429,2015-11-30,671.2710820176994
1430,2015-12-01,674.7725656300122
1431,2015-12-02,678.7069016285625
1432,2015-12-03,683.928492151564
1433,2015-12-04,685.9484699540058
1434,2015-12-05,687.5447235497836
1435,2015-12-06,687.2753856259349
1436,2015-12-07,679.9299644385922
1437,2015-12-08,683.3951844888763
1438,2015-12-09,684.6770708283178
1439,2015-12-10,686.1355636594124
1440,2015-12-11,688.4568166889261
1441,2015-12-12,691.3507893723389
1442,2015-12-13,689.9169177104667
1443,2015-12-14,688.2435842261295
1444,2015-12-15,690.1924618904028
1445,2015-12-16,694.0437609005728
1446,2015-12-17,694.0713039932816
1447,2015-12-18,691.2390088110578
1448,2015-12-19,688.5144397381458
1449,2015-12-20,682.0188452739451
1450,2015-12-21,676.0379850053095
1451,2015-12-22,671.3039479942787
1452,2015-12-23,669.6794717887021
1453,2015-12-24,669.1397540148001
1454,2015-12-25,663.5543953430298
1455,2015-12-26,658.8894652200371
1456,2015-12-27,656.5302951369096
1457,2015-12-28,651.2269134068592
1458,2015-12-29,645.8425105891284
1459,2015-12-30,642.0421300595582
1460,2015-12-31,636.9637817390981
1461,2016-01-01,634.6594713356914
1462,2016-01-02,631.6588144691714
1463,2016-01-03,627.8678565765805
1464,2016-01-04,623.9284015492866
1465,2016-01-05,620.8754671679868
1466,2016-01-06,622.283970191838
1467,2016-01-07,620.5592878660775
1468,2016-01-08,622.0492196878628
1469,2016-01-09,624.3563614124771
1470,2016-01-10,629.0209064757853
1471,2016-01-11,632.5087544451617
1472,2016-01-12,635.7982060748702
1473,2016-01-13,639.1853269609604
1474,2016-01-14,644.2014088654203
1475,2016-01-15,650.2035153683986
1476,2016-01-16,653.9518448888858
1477,2016-01-17,658.1562662800839
1478,2016-01-18,662.5084146866162
1479,2016-01-19,666.2060522322004
1480,2016-01-20,666.2680468413648
1481,2016-01-21,668.3909261817802
1482,2016-01-22,667.6606491653133
1483,2016-01-23,662.6692790323544
1484,2016-01-24,659.2192575143133
1485,2016-01-25,652.8540397290863
1486,2016-01-26,649.0561054610394
1487,2016-01-27,655.0491970372924
1488,2016-01-28,653.7244105189116
1489,2016-01-29,653.5801263901657
1490,2016-01-30,654.6939908038556
1491,2016-01-31,652.0289021268756
1492,2016-02-01,648.5897302317024
1493,2016-02-02,649.3920587102637
1494,2016-02-03,653.7693265985511
1495,2016-02-04,654.8352171056972
1496,2016-02-05,650.9045958005714
1497,2016-02-06,648.9675417336617
1498,2016-02-07,646.9640082447945
1499,2016-02-08,645.0771025391159
1500,2016-02-09,646.1952705610419
1501,2016-02-10,647.3978799066668
1502,2016-02-11,644.615891639662
1503,2016-02-12,640.8866791999691
1504,2016-02-13,637.2442637432205
1505,2016-02-14,635.0439647557009
1506,2016-02-15,632.4602142743763
1507,2016-02-16,630.0513488414108
1508,2016-02-17,633.2081134340402
1509,2016-02-18,635.5439534304161
1510,2016-02-19,636.0961516682017
1511,2016-02-20,638.1859611769108
1512,2016-02-21,637.9376203311386
1513,2016-02-22,637.3654669414808
1514,2016-02-23,642.5401707852825
1515,2016-02-24,648.4535323563259
1516,2016-02-25,654.4022967677507
1517,2016-02-26,657.6649301229794
1518,2016-02-27,666.9014020702488
1519,2016-02-28,671.0024462615102
1520,2016-02-29,675.8235294117512
1521,2016-03-01,680.176379985943
1522,2016-03-02,687.3535300912681
1523,2016-03-03,692.5088450474392
1524,2016-03-04,695.6078506874309
1525,2016-03-05,697.7099368048968
1526,2016-03-06,697.7394278465964
1527,2016-03-07,697.4376996081313
1528,2016-03-08,700.8330426510087
1529,2016-03-09,704.0298534508004
1530,2016-03-10,706.8421028788734
1531,2016-03-11,705.7566196289697
1532,2016-03-12,705.0242134589544
1533,2016-03-13,703.4366576819266
1534,2016-03-14,705.3838592040449
1535,2016-03-15,706.142132324614
1536,2016-03-16,709.2535504767803
1537,2016-03-17,711.5976352805133
1538,2016-03-18,713.3169041201244
1539,2016-03-19,712.2900178939358
1540,2016-03-20,711.3393281840898
1541,2016-03-21,705.2251693129941
1542,2016-03-22,704.981313280015
1543,2016-03-23,706.6347369136192
1544,2016-03-24,706.3266665156488
1545,2016-03-25,704.8429409499508
1546,2016-03-26,704.1529592969123
1547,2016-03-27,706.2607986590723
1548,2016-03-28,703.0540216086295
1549,2016-03-29,700.6047702099568
1550,2016-03-30,698.8381163786131
1551,2016-03-31,696.8777322249516
1552,2016-04-01,697.4175859022716
1553,2016-04-02,701.3164511087315
1554,2016-04-03,701.1587125416065
1555,2016-04-04,700.2472309678449
1556,2016-04-05,703.1679313234588
1557,2016-04-06,701.9155813268563
1558,2016-04-07,701.9240979410491
1559,2016-04-08,699.1468889442431
1560,2016-04-09,699.3350245758543
1561,2016-04-10,699.4699540193297
1562,2016-04-11,697.9368728623386
1563,2016-04-12,698.3412987836505
1564,2016-04-13,701.2530295136783
1565,2016-04-14,701.7651135925929
1566,2016-04-15,702.3535074406983
1567,2016-04-16,702.0518245033725
1568,2016-04-17,704.4428186368747
1569,2016-04-18,702.4342793721121
1570,2016-04-19,702.7759858660305
1571,2016-04-20,703.7712065958319
1572,2016-04-21,704.3709483793377
1573,2016-04-22,704.6974789915827
1574,2016-04-23,704.7905501823229
1575,2016-04-24,706.5201023805608
1576,2016-04-25,706.7492581938295
1577,2016-04-26,708.9949715735211
1578,2016-04-27,713.7323608688616
1579,2016-04-28,714.1252576502156
1580,2016-04-29,715.625835239742
1581,2016-04-30,718.0239869532576
1582,2016-05-01,719.2956125846423
1583,2016-05-02,719.3933950938724
1584,2016-05-03,722.1225395818561
1585,2016-05-04,721.2263244920467
1586,2016-05-05,721.7593376973288
1587,2016-05-06,724.7413531450171
1588,2016-05-07,723.6267412625283
1589,2016-05-08,725.1701737298549
1590,2016-05-09,726.8529072006017
1591,2016-05-10,727.787447054279
1592,2016-05-11,734.0687671294788
1593,2016-05-12,737.9099639855795
1594,2016-05-13,742.2785567056864
1595,2016-05-14,747.6078280368603
1596,2016-05-15,752.1130942943066
1597,2016-05-16,754.6549185711871
1598,2016-05-17,756.2667557588925
1599,2016-05-18,757.7786586332495
1600,2016-05-19,759.7516591542126
1601,2016-05-20,762.3624544157134
1602,2016-05-21,767.2006613966189
1603,2016-05-22,769.1450995492385
